maturity,S0,x0,reference_series,series_benchmark_time_sec
3.0,68.0,4.219507705176107,12.169310738817275,0.0856306670466438
3.0,70.0,4.248495242049359,13.191212533516369,0.0856306670466438
3.0,72.0,4.276666119016055,14.248447415493374,0.0856306670466438
3.0,74.0,4.30406509320417,15.33984576078889,0.0856306670466438
3.0,76.0,4.330733340286331,16.464245227643406,0.0856306670466438
3.0,78.0,4.356708826689592,17.62049632617958,0.0856306670466438
3.0,80.0,4.382026634673881,18.807466999546563,0.0856306670466438
3.0,82.0,4.406719247264253,20.024046344260462,0.0856306670466438
3.0,84.0,4.430816798843313,21.269147584413115,0.0856306670466438
3.0,86.0,4.454347296253507,22.54171040202868,0.0856306670466438
3.0,88.0,4.477336814478207,23.840702714285964,0.0856306670466438
3.0,90.0,4.499809670330265,25.165121977686958,0.0856306670466438
3.0,92.0,4.5217885770490405,26.513996089563506,0.0856306670466438
3.0,94.0,4.543294782270004,27.88638394856204,0.0856306670466438
3.0,96.0,4.564348191467836,29.281375727902233,0.0856306670466438
3.0,98.0,4.584967478670572,30.698092908205744,0.0856306670466438
3.0,100.0,4.605170185988092,32.135688110481865,0.0856306670466438
3.0,102.0,4.624972813284271,33.59334476437089,0.0856306670466438
3.0,104.0,4.6443908991413725,35.07027664191178,0.0856306670466438
3.0,106.0,4.663439094112067,36.56572728285919,0.0856306670466438
3.0,108.0,4.68213122712422,38.07896933386317,0.0856306670466438
3.0,110.0,4.700480365792417,39.60930382058035,0.0856306670466438
3.0,112.0,4.718498871295094,41.15605936896264,0.0856306670466438
3.0,114.0,4.736198448394496,42.718591389512184,0.0856306670466438
3.0,116.0,4.7535901911063645,44.296281236162216,0.0856306670466438
3.0,118.0,4.770684624465665,45.88853534959896,0.0856306670466438
3.0,120.0,4.787491742782046,47.4947843932436,0.0856306670466438
3.0,122.0,4.804021044733257,49.11448238874128,0.0856306670466438
